tpr,fpr,t
0.0,0.0,3457205.4882385777
7.68403258029814e-05,0.0,3457204.4882385777
0.0001536806516059628,0.0,2220090.5093187536
0.00019210081450745352,0.0,1728602.2441192889
0.0002689411403104349,0.0,1478010.7916755758
0.0003073613032119256,0.0,1110045.2546593768
0.00038420162901490703,0.0,1014580.4233084581
0.0004226217919163977,0.0,739005.395837788
0.0005763024435223605,0.0,515611.6080067314
0.0006147226064238512,0.0,507290.2116542289
0.0006915629322268327,0.0,379342.4166795106
0.0007299830951283233,0.0,357522.9702323522
0.0008068234209313047,0.0,284086.70106408536
0.0008452435838327954,0.0,257805.80400336563
0.0009220839096357768,0.0,216141.2360228218
0.0009605040725372676,0.0,189671.2083397553
0.001037344398340249,0.0,166793.5744556082
0.0010757645612417396,0.0,142043.35053204268
0.001152604887044721,0.0,130367.41693862597
0.0011910250499462117,0.0,108070.6180114109
0.0012678653757491932,0.0,103082.638858473
0.0013062855386506839,0.0,83396.7872278041
0.0014599661902566466,0.0,66458.75536781024
0.0014983863531581375,0.0,65183.70846931299
0.0015752266789611188,0.0,54095.97551821586
0.0016136468418626094,0.0,51541.31942923651
0.0017673274934685724,0.0,44392.77153686094
0.0018441678192715537,0.0,44342.104766148004
0.0018825879821730445,0.0,41185.80715088221
0.002036268633779007,0.0,36704.99644472845
0.002074688796680498,0.0,33229.37768390511
0.002151529122483479,0.0,31112.348397593018
0.002305209774089442,0.0,30560.776215333473
0.002343629936990933,0.0,27047.98775910793
0.0024973105885968956,0.0,25610.3713113605
0.0026509912402028586,0.0,22196.38576843047
0.002689411403104349,0.0,22171.052383074006
0.002843092054710312,0.0,21591.73897981626
0.0029199323805132933,0.0,18352.49822236423
0.0030736130321192563,0.0,18306.553781941853
0.0031504533579222375,0.0,16628.973138025623
0.0033041340095282005,0.0,15603.296676905788
0.003342554172429691,0.0,15556.174198796509
0.0034193944982326726,0.0,15280.388107666737
0.003573075149838635,0.0,13365.186888838507
0.003726755801444598,0.0,12569.077541488572
0.0038804364530505607,0.0,11501.473893126442
0.003918856615952052,0.0,11234.36002752605
0.003995696941755033,0.0,10795.86948990813
0.004149377593360996,0.0,9941.088530587409
0.004303058244966958,0.0,9153.276890970927
0.004456738896572922,0.0,8627.968915881938
0.004495159059474412,0.0,8314.486569012812
0.004495159059474412,1.067395341886728e-05,8016.202058918935
0.004648839711080375,1.067395341886728e-05,7569.398582422953
0.004802520362686338,1.067395341886728e-05,7517.587753942334
0.0048793606884893195,1.067395341886728e-05,6682.5934444192535
0.005033041340095282,1.067395341886728e-05,6574.349960218038
0.005071461502996773,1.067395341886728e-05,6284.538770744286
0.005148301828799754,1.067395341886728e-05,6006.161033896893
0.005301982480405717,1.067395341886728e-05,5769.626575135479
0.005378822806208698,1.067395341886728e-05,5750.736946563221
0.005532503457814661,1.067395341886728e-05,5080.257953996184
0.005609343783617642,1.067395341886728e-05,4970.5442652937045
0.005609343783617642,2.134790683773456e-05,4873.499581033513
0.005647763946519133,2.134790683773456e-05,4837.98371792716
0.005724604272322115,2.134790683773456e-05,4826.433800389611
0.005724604272322115,3.202186025660184e-05,4685.96518444318
0.005955125249731059,3.202186025660184e-05,4487.405916210982
0.00603196557553404,3.202186025660184e-05,4313.984457940969
0.006262486552942984,3.202186025660184e-05,3975.6674174450336
0.006339326878745966,3.202186025660184e-05,3922.651284046994
0.006377747041647457,3.202186025660184e-05,3784.6992912114765
0.006454587367450438,3.202186025660184e-05,3758.793876971167
0.006685108344859382,3.202186025660184e-05,3532.3856721733127
0.006838788996465345,3.202186025660184e-05,3220.8574028856933
0.0070693099738742896,3.202186025660184e-05,3147.1114030874965
0.0071077301367757795,3.202186025660184e-05,3003.0805169484465
0.007184570462578761,3.202186025660184e-05,2884.8132875677397
0.0074150914399877055,3.202186025660184e-05,2811.1790014226344
0.007568772091593668,3.202186025660184e-05,2540.128976998092
0.007799293069002612,3.202186025660184e-05,2517.3712045754605
0.007837713231904103,3.202186025660184e-05,2413.2169001948055
0.008068234209313048,3.202186025660184e-05,2259.652374631539
0.00818349469801752,3.202186025660184e-05,2243.702958105491
0.008260335023820502,3.202186025660184e-05,2230.7880585203843
0.008490856001229445,3.202186025660184e-05,2032.9552513573435
0.008606116489933917,3.202186025660184e-05,1987.8337087225163
0.008644536652835409,3.202186025660184e-05,1961.3256420234966
0.00872137697863839,3.202186025660184e-05,1878.7890142479953
0.008951897956047334,3.202186025660184e-05,1833.009619837617
0.009067158444751805,3.202186025660184e-05,1766.1928360866568
0.00929767942216075,3.202186025660184e-05,1656.2040061831926
0.00933609958506224,3.202186025660184e-05,1610.4287014428467
0.009412939910865222,3.202186025660184e-05,1593.5592468156026
0.009528200399569694,3.202186025660184e-05,1573.5557015437475
0.009758721376978639,3.202186025660184e-05,1499.4735310064277
0.009758721376978639,4.269581367546912e-05,1412.028389984214
0.00987398186568311,4.269581367546912e-05,1405.5895007113174
0.010027662517289074,4.269581367546912e-05,1360.4608765186408
0.010258183494698018,4.269581367546912e-05,1360.2085802914505
0.010296603657599507,4.269581367546912e-05,1334.6109253006503
0.010296603657599507,5.33697670943364e-05,1267.1255957590502
0.010411864146303981,5.33697670943364e-05,1258.6856022877303
0.010642385123712924,5.33697670943364e-05,1236.1801208932502
0.010796065775318888,5.33697670943364e-05,1168.4668568214859
0.010796065775318888,6.404372051320368e-05,1132.875543111191
0.01091132626402336,6.404372051320368e-05,1129.8261873157694
0.011141847241432303,6.404372051320368e-05,1125.4783839274708
0.011180267404333795,6.404372051320368e-05,1115.3940292601917
0.011180267404333795,7.471767393207097e-05,1103.2372414256013
0.011410788381742738,7.471767393207097e-05,1026.462330585877
0.011526048870447211,7.471767393207097e-05,1016.4776256786718
0.011679729522053173,7.471767393207097e-05,1009.177952182742
0.011718149684954665,7.471767393207097e-05,939.3945071239976
0.01202551098816659,7.471767393207097e-05,937.717850944005
0.012140771476871062,7.471767393207097e-05,916.5048099188087
0.012140771476871062,9.606558076980552e-05,881.5086614716649
0.012294452128477025,9.606558076980552e-05,876.1308025616427
0.01260181343168895,9.606558076980552e-05,858.0230640212775
0.012717073920393422,9.606558076980552e-05,828.1020030915963
0.012755494083294914,9.606558076980552e-05,796.7796234078013
0.013062855386506839,9.606558076980552e-05,786.319414372151
0.013216536038112802,9.606558076980552e-05,764.304376407536
0.013331796526817274,9.606558076980552e-05,749.7367655032139
0.013331796526817274,0.0001067395341886728,721.9971079122654
0.013639157830029199,0.0001067395341886728,721.6875176781498
