tpr,fpr,t
0.0,0.0,885045.3489890759
7.68403258029814e-05,0.0,885044.3489890759
0.0001536806516059628,0.0,568343.170385601
0.00019210081450745352,0.0,442522.17449453793
0.0002689411403104349,0.0,378370.7626689474
0.0003073613032119256,0.0,284171.5851928005
0.00038420162901490703,0.0,259732.5883669652
0.0004226217919163977,0.0,189185.3813344737
0.0005763024435223605,0.0,131996.57164972322
0.0006147226064238512,0.0,129866.2941834826
0.0006915629322268327,0.0,97111.6586699547
0.0007299830951283233,0.0,91525.88037948216
0.0007299830951283233,1.0706523484759264e-05,83919.47035373881
0.0008068234209313047,1.0706523484759264e-05,72726.19547240586
0.0008452435838327954,1.0706523484759264e-05,65998.28582486161
0.0009220839096357768,1.0706523484759264e-05,55332.15642184238
0.0009605040725372676,1.0706523484759264e-05,48555.82933497736
0.001037344398340249,1.0706523484759264e-05,42699.155060635705
0.0010757645612417396,1.0706523484759264e-05,36363.09773620293
0.001152604887044721,1.0706523484759264e-05,33374.05873628826
0.0011910250499462117,1.0706523484759264e-05,27666.07821092119
0.0012678653757491932,1.0706523484759264e-05,26389.155547769093
0.0013062855386506839,1.0706523484759264e-05,21349.577530317853
0.0014599661902566466,1.0706523484759264e-05,17013.44137415942
0.0014983863531581375,1.0706523484759264e-05,16687.029368144125
0.0015752266789611188,1.0706523484759264e-05,13848.569732663263
0.0016136468418626094,1.0706523484759264e-05,13194.577773884546
0.0017673274934685724,1.0706523484759264e-05,11364.549513436401
0.0018441678192715537,1.0706523484759264e-05,11351.57882013389
0.0018825879821730445,1.0706523484759264e-05,10543.566630625843
0.002036268633779007,1.0706523484759264e-05,9396.479089850485
0.002074688796680498,1.0706523484759264e-05,8506.72068707971
0.002151529122483479,1.0706523484759264e-05,7964.7611897838115
0.002305209774089442,1.0706523484759264e-05,7823.558711125371
0.002343629936990933,1.0706523484759264e-05,6924.284866331632
0.0024973105885968956,1.0706523484759264e-05,6556.255055708289
0.0026509912402028586,1.0706523484759264e-05,5682.2747567182005
0.002689411403104349,1.0706523484759264e-05,5675.789410066944
0.002843092054710312,1.0706523484759264e-05,5527.4851788329615
0.0029199323805132933,1.0706523484759264e-05,4698.239544925243
0.0030736130321192563,1.0706523484759264e-05,4686.477768177115
0.0031504533579222375,1.0706523484759264e-05,4257.017123334558
0.0033041340095282005,1.0706523484759264e-05,3994.443949287881
0.003342554172429691,1.0706523484759264e-05,3982.3805948919057
0.0034193944982326726,1.0706523484759264e-05,3911.779355562685
0.003573075149838635,1.0706523484759264e-05,3421.4878435426585
0.003726755801444598,1.0706523484759264e-05,3217.6838506210743
0.0038804364530505607,1.0706523484759264e-05,2944.3773166403694
0.0038804364530505607,2.141304696951853e-05,2915.633064118076
0.003918856615952052,2.141304696951853e-05,2875.9961670466687
0.003995696941755033,2.141304696951853e-05,2763.7425894164808
0.004149377593360996,2.141304696951853e-05,2544.9186638303763
0.004303058244966958,2.141304696951853e-05,2343.2388840885574
0.004456738896572922,2.141304696951853e-05,2208.7600424657767
0.004495159059474412,2.141304696951853e-05,2128.508561667279
0.004648839711080375,2.141304696951853e-05,1937.766037100276
0.004802520362686338,2.141304696951853e-05,1924.5024650092373
0.004802520362686338,4.282609393903706e-05,1725.9131918301803
0.0048793606884893195,4.282609393903706e-05,1710.7439217713293
0.005033041340095282,4.282609393903706e-05,1683.0335898158175
0.005071461502996773,4.282609393903706e-05,1608.8419253105371
0.005071461502996773,5.3532617423796316e-05,1582.9799747757645
0.005148301828799754,5.3532617423796316e-05,1537.5772246776048
0.005148301828799754,6.423914090855558e-05,1489.4884076123212
0.005301982480405717,6.423914090855558e-05,1477.0244032346823
0.005378822806208698,6.423914090855558e-05,1472.1886583201847
0.005532503457814661,6.423914090855558e-05,1300.546036223023
0.005609343783617642,6.423914090855558e-05,1272.4593319151882
0.005647763946519133,6.423914090855558e-05,1238.523831789353
0.005724604272322115,6.423914090855558e-05,1235.5670528997405
0.005955125249731059,6.423914090855558e-05,1148.775914550011
0.00603196557553404,6.423914090855558e-05,1104.3800212328883
0.006262486552942984,6.423914090855558e-05,1017.7708588659285
0.006339326878745966,6.423914090855558e-05,1004.1987287160301
0.006377747041647457,6.423914090855558e-05,968.883018550138
0.006454587367450438,6.423914090855558e-05,962.2512325046187
0.006454587367450438,7.494566439331484e-05,935.4026957813918
0.006685108344859382,7.494566439331484e-05,904.2907320763683
0.006685108344859382,8.565218787807411e-05,856.783643477868
0.006761948670662364,8.565218787807411e-05,841.5167949079088
0.006761948670662364,9.635871136283337e-05,837.8432408851287
0.006838788996465345,9.635871136283337e-05,824.5394951387376
0.0070693099738742896,9.635871136283337e-05,805.6605191903989
0.0071077301367757795,9.635871136283337e-05,768.7886123388024
0.007184570462578761,9.635871136283337e-05,738.5122016173411
0.007184570462578761,0.00010706523484759263,728.0526037455288
0.0074150914399877055,0.00010706523484759263,719.6618243641944
0.007568772091593668,0.00010706523484759263,650.2730181115115
0.007799293069002612,0.00010706523484759263,644.447028371318
0.007837713231904103,0.00010706523484759263,617.7835264498702
0.007837713231904103,0.00012847828181711116,582.6650078110023
0.008068234209313048,0.00012847828181711116,578.4710079056739
0.00818349469801752,0.00012847828181711116,574.3879572750055
0.008260335023820502,0.00012847828181711116,571.0817429812183
0.008260335023820502,0.00013918480530187042,534.4724248232219
0.008490856001229445,0.00013918480530187042,520.43654434748
0.008606116489933917,0.00013918480530187042,508.88542943296426
0.008644536652835409,0.00013918480530187042,502.09936435801507
0.00872137697863839,0.00013918480530187042,480.9699876474868
0.008951897956047334,0.00013918480530187042,469.25046267843
0.008951897956047334,0.00016059785227138897,457.286728090663
0.009067158444751805,0.00016059785227138897,452.14536603818414
0.00929767942216075,0.00016059785227138897,423.98822558289726
0.00933609958506224,0.00016059785227138897,412.2697475693688
0.009412939910865222,0.00016059785227138897,407.9511671847943
0.009412939910865222,0.00017130437575614823,406.70211289979005
0.009528200399569694,0.00017130437575614823,402.83025959519944
0.009528200399569694,0.00019271742272566675,387.1666406368662
0.009758721376978639,0.00019271742272566675,383.86522393764557
0.00987398186568311,0.00019271742272566675,359.8309121820972
0.010027662517289074,0.00019271742272566675,348.277984388772
0.010258183494698018,0.00019271742272566675,348.21339655461134
0.010296603657599507,0.00019271742272566675,341.66039687696644
0.010296603657599507,0.00021413046969518526,335.6475305808663
0.010411864146303981,0.00021413046969518526,322.223514185659
0.010642385123712924,0.00021413046969518526,316.4621109486721
0.010642385123712924,0.00022483699317994455,304.6183148636792
0.010796065775318888,0.00022483699317994455,299.1275153463003
0.01091132626402336,0.00022483699317994455,289.23550395283695
0.011141847241432303,0.00022483699317994455,288.12246628543255
0.011141847241432303,0.0002355435166647038,286.12516152850543
0.011180267404333795,0.0002355435166647038,285.54087149060916
0.011180267404333795,0.00024625004014946307,268.7226727509757
0.011410788381742738,0.00024625004014946307,262.7743566299845
0.011526048870447211,0.00024625004014946307,260.21827217374
0.011526048870447211,0.00025695656363422233,260.04901779573675
0.011679729522053173,0.00025695656363422233,258.349555758782
