tpr,fpr,t
0.0,0.0,6914409.976477157
7.68403258029814e-05,0.0,6914408.976477157
0.0001536806516059628,0.0,4440181.018637507
0.00019210081450745352,0.0,3457204.4882385777
0.0002689411403104349,0.0,2956021.5833511516
0.0003073613032119256,0.0,2220090.5093187536
0.00038420162901490703,0.0,2029160.8466169161
0.0004226217919163977,0.0,1478010.7916755758
0.0005763024435223605,0.0,1031223.2160134627
0.0006147226064238512,0.0,1014580.4233084581
0.0006915629322268327,0.0,758684.8333590212
0.0007299830951283233,0.0,715045.9404647044
0.0008068234209313047,0.0,568173.4021281707
0.0008452435838327954,0.0,515611.6080067314
0.0009220839096357768,0.0,432282.4720456436
0.0009605040725372676,0.0,379342.4166795106
0.001037344398340249,0.0,333587.1489112164
0.0010757645612417396,0.0,284086.70106408536
0.001152604887044721,0.0,260734.83387725195
0.0011910250499462117,0.0,216141.2360228218
0.0012678653757491932,0.0,206165.27771694603
0.0013062855386506839,0.0,166793.5744556082
0.0014599661902566466,0.0,132917.51073562048
0.0014983863531581375,0.0,130367.41693862597
0.0015752266789611188,0.0,108191.95103643172
0.0016136468418626094,0.0,103082.638858473
0.0017673274934685724,0.0,88785.54307372188
0.0018441678192715537,0.0,88684.20953229602
0.0018825879821730445,0.0,82371.61430176442
0.002036268633779007,0.0,73409.99288945692
0.002074688796680498,0.0,66458.75536781024
0.002151529122483479,0.0,62224.696795186035
0.002305209774089442,0.0,61121.55243066695
0.002343629936990933,0.0,54095.97551821586
0.0024973105885968956,0.0,51220.742622721
0.0026509912402028586,0.0,44392.77153686094
0.002689411403104349,0.0,44342.104766148004
0.002843092054710312,0.0,43183.47795963252
0.0029199323805132933,0.0,36704.99644472845
0.0030736130321192563,0.0,36613.107563883714
0.0031504533579222375,0.0,33257.94627605125
0.0033041340095282005,0.0,31206.593353811575
0.003342554172429691,0.0,31112.348397593018
0.0034193944982326726,0.0,30560.776215333473
0.003573075149838635,0.0,26730.373777677014
0.003726755801444598,0.0,25138.155082977144
0.0038804364530505607,0.0,23002.947786252884
0.003918856615952052,0.0,22468.7200550521
0.003995696941755033,0.0,21591.73897981626
0.004149377593360996,0.0,19882.177061174818
0.004303058244966958,0.0,18306.553781941853
0.004303058244966958,1.0643053279124715e-05,17328.48183506641
0.004456738896572922,1.0643053279124715e-05,17255.937831763877
0.004495159059474412,1.0643053279124715e-05,16628.973138025623
0.004648839711080375,1.0643053279124715e-05,15138.797164845906
0.004802520362686338,1.0643053279124715e-05,15035.175507884667
0.0048793606884893195,1.0643053279124715e-05,13365.186888838507
0.005033041340095282,1.0643053279124715e-05,13148.699920436076
0.005071461502996773,1.0643053279124715e-05,12569.077541488572
0.005148301828799754,1.0643053279124715e-05,12012.322067793786
0.005148301828799754,2.128610655824943e-05,12008.407169467233
0.005301982480405717,2.128610655824943e-05,11539.253150270959
0.005378822806208698,2.128610655824943e-05,11501.473893126442
0.005532503457814661,2.128610655824943e-05,10160.515907992369
0.005609343783617642,2.128610655824943e-05,9941.088530587409
0.005647763946519133,2.128610655824943e-05,9675.96743585432
0.005724604272322115,2.128610655824943e-05,9652.867600779222
0.005955125249731059,2.128610655824943e-05,8974.811832421963
0.00603196557553404,2.128610655824943e-05,8627.968915881938
0.006262486552942984,2.128610655824943e-05,7951.334834890065
0.006339326878745966,2.128610655824943e-05,7845.302568093988
0.006377747041647457,2.128610655824943e-05,7569.398582422953
0.006454587367450438,2.128610655824943e-05,7517.587753942334
0.006685108344859382,2.128610655824943e-05,7064.771344346627
0.006838788996465345,2.128610655824943e-05,6441.714805771387
0.0070693099738742896,2.128610655824943e-05,6294.222806174993
0.0071077301367757795,2.128610655824943e-05,6006.161033896893
