tpr,fpr,t
0.0,0.0,221262.08724726902
7.68403258029814e-05,0.0,221261.08724726902
0.0001536806516059628,0.0,142085.79259640025
0.00019210081450745352,0.0,110630.54362363447
0.0002689411403104349,0.0,94592.69066723685
0.0003073613032119256,0.0,71042.89629820012
0.00038420162901490703,0.0,64933.1470917413
0.0004226217919163977,0.0,47296.345333618425
0.0005763024435223605,0.0,32999.142912430805
0.0006147226064238512,0.0,32466.57354587065
0.0006915629322268327,0.0,24277.914667488676
0.0007299830951283233,0.0,22881.47009487054
0.0008068234209313047,0.0,18181.548868101465
0.0008452435838327954,0.0,16499.571456215403
0.0009220839096357768,0.0,13833.039105460595
0.0009605040725372676,0.0,12138.957333744338
0.001037344398340249,0.0,10674.788765158923
0.0010757645612417396,0.0,9090.774434050732
0.0010757645612417396,1.0715012804440301e-05,8809.737055796732
0.001152604887044721,1.0715012804440301e-05,8343.514684072063
0.0011910250499462117,1.0715012804440301e-05,6916.519552730298
0.0012678653757491932,1.0715012804440301e-05,6597.288886942273
0.0012678653757491932,2.1430025608880603e-05,6580.0022184698655
0.0013062855386506839,2.1430025608880603e-05,5337.394382579461
0.0014599661902566466,2.1430025608880603e-05,4253.360343539855
0.0014983863531581375,2.1430025608880603e-05,4171.757342036031
0.0014983863531581375,3.21450384133209e-05,3499.186551917133
0.0015752266789611188,3.21450384133209e-05,3462.142433165816
0.0016136468418626094,3.21450384133209e-05,3298.6444434711366
0.0017673274934685724,3.21450384133209e-05,2841.1373783591002
0.0018441678192715537,3.21450384133209e-05,2837.894705033472
0.0018825879821730445,3.21450384133209e-05,2635.8916576564616
0.0018825879821730445,4.2860051217761206e-05,2478.1117579558536
0.002036268633779007,4.2860051217761206e-05,2349.1197724626213
0.002074688796680498,4.2860051217761206e-05,2126.6801717699277
0.002151529122483479,4.2860051217761206e-05,1991.1902974459529
0.002305209774089442,4.2860051217761206e-05,1955.8896777813425
0.002343629936990933,4.2860051217761206e-05,1731.0712165829075
0.0024973105885968956,4.2860051217761206e-05,1639.0637639270722
0.0026509912402028586,4.2860051217761206e-05,1420.5686891795501
0.002689411403104349,4.2860051217761206e-05,1418.9473525167361
0.002843092054710312,4.2860051217761206e-05,1381.8712947082406
0.0029199323805132933,4.2860051217761206e-05,1174.5598862313107
0.0030736130321192563,4.2860051217761206e-05,1171.6194420442787
0.0031504533579222375,4.2860051217761206e-05,1064.2542808336398
0.0031504533579222375,6.42900768266418e-05,998.6395663180779
0.0033041340095282005,6.42900768266418e-05,998.6109873219702
0.003342554172429691,6.42900768266418e-05,995.5951487229767
0.0034193944982326726,6.42900768266418e-05,977.9448388906712
0.003573075149838635,6.42900768266418e-05,855.3719608856646
